GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 02 01:34:01 MST 2025,02-Nov-2025 01:34:01.382,-121.80950957,37.37868495,17.670000076293945,3.2160000801086426,135.0,277.79998779296875,-8.29830265,-0.79966336,-6.81389809,0.11656386,
Sun Nov 02 01:34:02 MST 2025,02-Nov-2025 01:34:02.383,-121.80970908,37.37871362,17.729999542236328,3.2160000801086426,133.0,280.3999938964844,-7.54173517,-0.8762778,-5.62158537,-0.01799208,
Sun Nov 02 01:34:03 MST 2025,02-Nov-2025 01:34:03.383,-121.80990306,37.37875055,17.489999771118164,3.2160000801086426,132.0,285.70001220703125,-9.27034855,-0.49799395,-5.60722017,0.1245715,
Sun Nov 02 01:34:04 MST 2025,02-Nov-2025 01:34:04.383,-121.81009482,37.37879753,17.239999771118164,3.2160000801086426,131.0,289.79998779296875,-7.09162521,-1.30244577,-5.5114522,-0.0558787,
Sun Nov 02 01:34:05 MST 2025,02-Nov-2025 01:34:05.382,-121.8102694,37.37886536,17.079999923706055,3.2160000801086426,130.0,295.0,-10.01733971,-1.08696759,-4.00789356,0.12440008,
Sun Nov 02 01:34:06 MST 2025,02-Nov-2025 01:34:06.382,-121.81043047,37.37894846,16.829999923706055,3.2160000801086426,130.0,301.0,-7.97747993,-1.26892686,-6.27280855,0.06154233,
Sun Nov 02 01:34:07 MST 2025,02-Nov-2025 01:34:07.382,-121.81057507,37.37904737,16.700000762939453,3.2160000801086426,129.0,307.70001220703125,-7.65186882,-0.73262572,-5.66946983,-0.00735301,
Sun Nov 02 01:34:08 MST 2025,02-Nov-2025 01:34:08.383,-121.81071238,37.37916263,16.860000610351562,3.2160000801086426,128.0,314.29998779296875,-7.37892962,-0.21547815,-6.50744009,0.02214199,
Sun Nov 02 01:34:09 MST 2025,02-Nov-2025 01:34:09.382,-121.81083502,37.37928288,17.18000030517578,3.2160000801086426,126.0,319.70001220703125,-6.7755909,0.17238252,-5.72214222,-0.07679558,
Sun Nov 02 01:34:10 MST 2025,02-Nov-2025 01:34:10.383,-121.81094766,37.3794104,17.190000534057617,3.2160000801086426,126.0,323.8999938964844,-11.33893967,0.05746084,-4.48673391,0.26206738,
Sun Nov 02 01:34:11 MST 2025,02-Nov-2025 01:34:11.382,-121.81103608,37.37955581,17.360000610351562,3.2160000801086426,126.0,331.0,-5.803545,0.36870706,-5.07570744,-0.19417018,
Sun Nov 02 01:34:12 MST 2025,02-Nov-2025 01:34:12.383,-121.81111595,37.37969504,17.329999923706055,3.2160000801086426,126.0,334.5,-5.66468143,-0.40222588,-5.48272181,-0.17634064,
Sun Nov 02 01:34:13 MST 2025,02-Nov-2025 01:34:13.383,-121.81119441,37.37984456,18.020000457763672,3.2160000801086426,125.0,335.79998779296875,-5.56891298,-0.89543146,-8.37491798,0.04827815,
Sun Nov 02 01:34:14 MST 2025,02-Nov-2025 01:34:14.383,-121.81127509,37.37999211,18.309999465942383,3.2160000801086426,123.0,333.29998779296875,-5.7987566,-0.39264908,-8.1115551,0.03621012,
Sun Nov 02 01:34:15 MST 2025,02-Nov-2025 01:34:15.383,-121.81137437,37.38013043,17.899999618530273,3.2160000801086426,122.0,331.0,-8.67179871,-0.18195933,-5.45399141,0.063438,
Sun Nov 02 01:34:16 MST 2025,02-Nov-2025 01:34:16.383,-121.81147396,37.38027264,18.34000015258789,3.2160000801086426,122.0,331.1000061035156,-7.62313843,-1.59453833,-4.58250189,0.02032119,
Sun Nov 02 01:34:17 MST 2025,02-Nov-2025 01:34:17.383,-121.81155238,37.38041638,18.219999313354492,3.2160000801086426,121.0,336.5,-9.0692358,-1.62805712,-6.18661737,0.15034157,
Sun Nov 02 01:34:18 MST 2025,02-Nov-2025 01:34:18.383,-121.8116045,37.38055643,16.979999542236328,3.2160000801086426,120.0,342.1000061035156,-6.22971296,0.30645782,-7.27358484,-0.00427592,
Sun Nov 02 01:34:19 MST 2025,02-Nov-2025 01:34:19.382,-121.81166618,37.38069676,16.280000686645508,4.288000106811523,120.0,340.29998779296875,-6.11479092,0.01436521,-9.97903252,0.21201748,
Sun Nov 02 01:34:20 MST 2025,02-Nov-2025 01:34:20.383,-121.81173926,37.38082913,16.15999984741211,4.288000106811523,120.0,336.0,-7.38371801,-0.10055647,-8.07324791,0.13429636,
Sun Nov 02 01:34:21 MST 2025,02-Nov-2025 01:34:21.383,-121.81182729,37.38096363,16.639999389648438,5.360000133514404,119.0,332.3999938964844,-7.14429808,-0.2777274,-4.57771349,-0.1155957,
Sun Nov 02 01:34:21 MST 2025,02-Nov-2025 01:34:22.382,-121.81182729,37.38096363,16.639999389648438,5.360000133514404,119.0,332.3999938964844,-8.53293514,-0.45968673,-6.79474449,0.13189048,
Sun Nov 02 01:34:23 MST 2025,02-Nov-2025 01:34:23.383,-121.81208255,37.38118719,16.989999771118164,4.288000106811523,119.0,319.6000061035156,-9.53849983,-2.087744,-7.09641361,0.24944395,
Sun Nov 02 01:34:24 MST 2025,02-Nov-2025 01:34:24.383,-121.81221074,37.38129741,17.190000534057617,4.288000106811523,118.0,321.3999938964844,-7.27837324,-0.54108959,-6.36378813,0.00607926,
Sun Nov 02 01:34:25 MST 2025,02-Nov-2025 01:34:25.383,-121.81232699,37.38142138,17.450000762939453,3.2160000801086426,116.0,322.8999938964844,-7.7332716,0.15801731,-4.86022949,-0.04979587,
Sun Nov 02 01:34:26 MST 2025,02-Nov-2025 01:34:26.383,-121.81244535,37.38155268,17.760000228881836,3.2160000801086426,116.0,324.20001220703125,-7.84340477,-1.24019647,-6.09563732,0.0394575,
Sun Nov 02 01:34:27 MST 2025,02-Nov-2025 01:34:27.383,-121.81255325,37.38168119,17.43000030517578,3.2160000801086426,115.0,324.79998779296875,-7.12035608,-0.58418524,-7.55610037,0.07902211,
Sun Nov 02 01:34:28 MST 2025,02-Nov-2025 01:34:28.383,-121.81266351,37.38181158,17.489999771118164,3.2160000801086426,114.0,325.0,-8.97346783,-0.4357447,-6.92403126,0.17523116,
Sun Nov 02 01:34:29 MST 2025,02-Nov-2025 01:34:29.382,-121.81278631,37.38193307,17.510000228881836,3.2160000801086426,113.0,323.0,-6.57926607,-0.33518824,-8.22168827,0.09294778,
Sun Nov 02 01:34:30 MST 2025,02-Nov-2025 01:34:30.383,-121.81292375,37.38204075,17.239999771118164,3.2160000801086426,112.0,315.8999938964844,-7.4507556,-1.16837049,-7.54173517,0.10622472,
Sun Nov 02 01:34:31 MST 2025,02-Nov-2025 01:34:31.384,-121.8130938,37.38214752,18.229999542236328,3.2160000801086426,112.0,309.1000061035156,-9.15063858,-1.23540807,-10.52012253,0.4458726,
Sun Nov 02 01:34:32 MST 2025,02-Nov-2025 01:34:32.383,-121.81326999,37.38223635,17.860000610351562,3.2160000801086426,111.0,303.29998779296875,-7.09162521,-0.1388637,-7.91044235,0.10205394,
Sun Nov 02 01:34:33 MST 2025,02-Nov-2025 01:34:33.383,-121.81347543,37.38228057,18.079999923706055,3.2160000801086426,111.0,291.29998779296875,-6.62715054,-3.39497805,-9.85932255,0.27845067,
Sun Nov 02 01:34:34 MST 2025,02-Nov-2025 01:34:34.383,-121.81366813,37.38231777,17.280000686645508,3.2160000801086426,111.0,286.3999938964844,-9.51934624,-2.14041638,-3.98873997,0.09349984,
Sun Nov 02 01:34:35 MST 2025,02-Nov-2025 01:34:35.383,-121.81384103,37.38237291,16.280000686645508,3.2160000801086426,111.0,290.3999938964844,-10.0412817,-0.37349546,-4.30477476,0.13332313,
Sun Nov 02 01:34:36 MST 2025,02-Nov-2025 01:34:36.382,-121.81400196,37.38243697,15.649999618530273,3.2160000801086426,111.0,296.29998779296875,-11.07557678,-1.72382522,-4.12760353,0.23660964,
Sun Nov 02 01:34:37 MST 2025,02-Nov-2025 01:34:37.383,-121.81408953,37.38254528,14.529999732971191,3.2160000801086426,109.0,319.8999938964844,-7.66623402,-0.36391866,-5.06134224,-0.04384232,
Sun Nov 02 01:34:38 MST 2025,02-Nov-2025 01:34:38.383,-121.81415929,37.3826759,15.180000305175781,3.2160000801086426,106.0,333.6000061035156,-9.42836666,0.22505496,-5.44441462,0.12906498,
Sun Nov 02 01:34:39 MST 2025,02-Nov-2025 01:34:39.382,-121.81420279,37.38281202,15.100000381469727,3.2160000801086426,106.0,342.29998779296875,-6.05254173,0.28251579,-5.38695383,-0.15454245,
Sun Nov 02 01:34:40 MST 2025,02-Nov-2025 01:34:40.383,-121.81424721,37.38293511,14.770000457763672,3.2160000801086426,103.0,344.1000061035156,-7.96311474,-1.21146607,-8.02536392,0.17805904,
Sun Nov 02 01:34:41 MST 2025,02-Nov-2025 01:34:41.383,-121.81430245,37.38305617,14.670000076293945,3.2160000801086426,102.0,339.70001220703125,-6.25365496,-0.50278234,-7.54173517,0.01901382,
Sun Nov 02 01:34:42 MST 2025,02-Nov-2025 01:34:42.383,-121.81437744,37.38316766,14.739999771118164,3.2160000801086426,101.0,334.0,-6.7755909,-0.30645782,-7.04852962,0.01612902,
Sun Nov 02 01:34:43 MST 2025,02-Nov-2025 01:34:43.383,-121.81447343,37.38327636,14.779999732971191,3.2160000801086426,100.0,325.0,-9.35654068,1.57059634,-9.37569427,0.37868279,
Sun Nov 02 01:34:44 MST 2025,02-Nov-2025 01:34:44.383,-121.81459665,37.38337102,15.010000228881836,3.2160000801086426,100.0,315.3999938964844,-8.03015232,0.02394202,-7.30710363,0.12574297,
Sun Nov 02 01:34:45 MST 2025,02-Nov-2025 01:34:45.383,-121.81474761,37.38345363,15.8100004196167,3.2160000801086426,99.0,307.1000061035156,-7.84819317,-0.29688102,-6.7612257,0.07539397,
Sun Nov 02 01:34:46 MST 2025,02-Nov-2025 01:34:46.383,-121.8148976,37.38353556,16.149999618530273,3.2160000801086426,98.0,304.20001220703125,-7.90565395,-0.55066639,-6.24407816,0.04745644,
Sun Nov 02 01:34:47 MST 2025,02-Nov-2025 01:34:47.383,-121.81504355,37.38360679,16.09000015258789,3.2160000801086426,96.0,302.70001220703125,-4.95120907,0.92895025,-2.42772055,-0.41096234,
Sun Nov 02 01:34:48 MST 2025,02-Nov-2025 01:34:48.383,-121.81519275,37.38368559,16.25,3.2160000801086426,96.0,303.8999938964844,-8.42280197,-0.61291564,-5.85621738,0.06659359,
Sun Nov 02 01:34:49 MST 2025,02-Nov-2025 01:34:49.383,-121.81533725,37.3837777,16.209999084472656,3.2160000801086426,93.0,304.1000061035156,-4.13718033,-2.18830037,-7.57525396,-0.07330799,
Sun Nov 02 01:34:50 MST 2025,02-Nov-2025 01:34:50.383,-121.81547609,37.38385844,15.180000305175781,3.2160000801086426,91.0,304.1000061035156,-5.83706379,-2.51391172,-7.12514448,-0.00773716,
Sun Nov 02 01:34:51 MST 2025,02-Nov-2025 01:34:51.383,-121.81560576,37.38392084,13.970000267028809,3.2160000801086426,91.0,303.20001220703125,-7.27837324,-1.9297266,-5.30076265,-0.04231405,
Sun Nov 02 01:34:52 MST 2025,02-Nov-2025 01:34:52.382,-121.81570919,37.38397084,11.390000343322754,3.2160000801086426,90.0,299.29998779296875,-7.21612406,-3.26090264,-6.7708025,0.08105081,
Sun Nov 02 01:34:53 MST 2025,02-Nov-2025 01:34:53.383,-121.81580693,37.38400716,8.630000114440918,3.2160000801086426,88.0,296.6000061035156,-7.35498762,-2.99754047,-6.7612257,0.08225137,
Sun Nov 02 01:34:54 MST 2025,02-Nov-2025 01:34:54.383,-121.81587852,37.38402901,7.079999923706055,3.2160000801086426,88.0,293.20001220703125,-7.40766001,-3.76368499,-6.58405447,0.09966713,
Sun Nov 02 01:34:55 MST 2025,02-Nov-2025 01:34:55.383,-121.81591822,37.38402317,3.799999952316284,3.2160000801086426,87.0,283.3999938964844,-8.72925949,-0.65601128,-4.79319191,0.03635269,
Sun Nov 02 01:34:56 MST 2025,02-Nov-2025 01:34:56.383,-121.81592016,37.38402273,0.5799999833106995,3.2160000801086426,87.0,284.3999938964844,-7.76200199,-0.40222588,-5.96156216,0.01751596,
Sun Nov 02 01:34:57 MST 2025,02-Nov-2025 01:34:57.383,-121.81592291,37.38402486,0.3700000047683716,3.2160000801086426,86.0,284.70001220703125,-8.13070869,-0.11971009,-5.7987566,0.0370844,
Sun Nov 02 01:34:58 MST 2025,02-Nov-2025 01:34:58.383,-121.81593047,37.38403079,0.5400000214576721,3.2160000801086426,85.0,284.79998779296875,-8.24563026,-0.59376204,-5.65510464,0.04001385,
Sun Nov 02 01:34:59 MST 2025,02-Nov-2025 01:34:59.383,-121.8159394,37.38403194,0.6800000071525574,3.2160000801086426,85.0,284.79998779296875,-7.93917274,-0.23942018,-5.99029255,0.03311175,
Sun Nov 02 01:35:00 MST 2025,02-Nov-2025 01:35:00.383,-121.81593849,37.38403512,0.3499999940395355,3.2160000801086426,85.0,285.1000061035156,-7.94874954,-0.4357447,-5.5114522,0.0059914,
Sun Nov 02 01:35:01 MST 2025,02-Nov-2025 01:35:01.383,-121.8159444,37.38403353,0.3499999940395355,3.2160000801086426,85.0,285.0,-7.83382797,0.04309563,-5.91846657,0.01984578,
Sun Nov 02 01:35:02 MST 2025,02-Nov-2025 01:35:02.383,-121.81595036,37.38403803,0.4699999988079071,3.2160000801086426,85.0,285.1000061035156,-7.98705673,0.73262572,-6.19619417,0.05215162,
Sun Nov 02 01:35:03 MST 2025,02-Nov-2025 01:35:03.383,-121.81597486,37.38404272,1.8200000524520874,3.2160000801086426,85.0,284.8999938964844,-7.13472128,0.34476504,-6.96712685,0.03614312,
Sun Nov 02 01:35:04 MST 2025,02-Nov-2025 01:35:04.383,-121.81601654,37.3840285,3.130000114440918,3.2160000801086426,85.0,255.5,-6.96712685,2.05422497,-8.02057552,0.12204057,
Sun Nov 02 01:35:05 MST 2025,02-Nov-2025 01:35:05.384,-121.81606537,37.38400225,5.099999904632568,3.2160000801086426,86.0,234.1999969482422,-6.08606052,1.27371526,-7.64708042,0.03755373,
Sun Nov 02 01:35:06 MST 2025,02-Nov-2025 01:35:06.383,-121.81612206,37.38395443,7.28000020980835,3.2160000801086426,87.0,221.0,-6.74207211,-0.09576806,-8.00142193,0.08562845,
Sun Nov 02 01:35:07 MST 2025,02-Nov-2025 01:35:07.383,-121.81618157,37.38388818,8.59000015258789,3.2160000801086426,87.0,211.89999389648438,-7.59919596,0.03351882,-7.63271523,0.11692721,
Sun Nov 02 01:35:08 MST 2025,02-Nov-2025 01:35:08.383,-121.81623352,37.38381887,9.039999961853027,3.2160000801086426,87.0,207.89999389648438,-7.63271523,1.043872,-6.66066933,0.05711764,
Sun Nov 02 01:35:09 MST 2025,02-Nov-2025 01:35:09.383,-121.81628607,37.38373842,10.079999923706055,3.2160000801086426,86.0,206.89999389648438,-7.36456442,1.40779054,-7.10120201,0.07169551,
Sun Nov 02 01:35:10 MST 2025,02-Nov-2025 01:35:10.382,-121.81635378,37.38363244,12.34000015258789,3.2160000801086426,86.0,207.0,-7.14429808,-0.18195933,-6.70855331,0.01818234,
Sun Nov 02 01:35:11 MST 2025,02-Nov-2025 01:35:11.383,-121.81643019,37.383514,14.350000381469727,3.2160000801086426,86.0,205.89999389648438,-7.92001915,-0.74699092,-6.59841967,0.07257408,
Sun Nov 02 01:35:12 MST 2025,02-Nov-2025 01:35:12.383,-121.8164958,37.38338741,14.890000343322754,3.2160000801086426,84.0,207.3000030517578,-7.11077929,-0.29209262,-5.60722017,-0.0574199,
Sun Nov 02 01:35:13 MST 2025,02-Nov-2025 01:35:13.383,-121.81657763,37.38326449,15.199999809265137,3.2160000801086426,83.0,207.89999389648438,-7.85776997,-0.16280572,-7.25921965,0.10961562,
Sun Nov 02 01:35:14 MST 2025,02-Nov-2025 01:35:14.383,-121.81665593,37.38312967,15.609999656677246,3.2160000801086426,82.0,206.3000030517578,-5.95677376,0.03830723,-8.06367111,0.04095083,
Sun Nov 02 01:35:15 MST 2025,02-Nov-2025 01:35:15.383,-121.81673145,37.38300174,16.059999465942383,3.2160000801086426,81.0,204.8000030517578,-7.18739367,-0.25378537,-6.22492456,-0.0114063,
Sun Nov 02 01:35:16 MST 2025,02-Nov-2025 01:35:16.383,-121.81681235,37.38286707,16.18000030517578,3.2160000801086426,80.0,206.60000610351562,-6.79953289,0.29688102,-6.26802015,-0.06061149,
Sun Nov 02 01:35:17 MST 2025,02-Nov-2025 01:35:17.384,-121.81689918,37.38273587,16.40999984741211,3.2160000801086426,79.0,206.8000030517578,-6.39251852,-0.02873042,-7.05331802,-0.0106473,
Sun Nov 02 01:35:18 MST 2025,02-Nov-2025 01:35:18.383,-121.81698397,37.38259885,16.670000076293945,3.2160000801086426,78.0,206.5,-7.4268136,-0.1388637,-5.70298862,-0.02637446,
Sun Nov 02 01:35:19 MST 2025,02-Nov-2025 01:35:19.383,-121.81707008,37.38246293,16.860000610351562,3.2160000801086426,77.0,205.89999389648438,-7.03416443,-1.21625447,-6.26802015,-0.01261753,
Sun Nov 02 01:35:20 MST 2025,02-Nov-2025 01:35:20.383,-121.81715028,37.38232398,16.979999542236328,3.2160000801086426,77.0,205.89999389648438,-7.12035608,0.15801731,-7.32625723,0.06054503,
Sun Nov 02 01:35:21 MST 2025,02-Nov-2025 01:35:21.383,-121.8172332,37.38218198,17.1200008392334,3.2160000801086426,76.0,205.60000610351562,-7.95832634,0.04309563,-6.53617048,0.06879228,
Sun Nov 02 01:35:22 MST 2025,02-Nov-2025 01:35:22.382,-121.8173168,37.38204332,16.93000030517578,3.2160000801086426,75.0,207.10000610351562,-8.54730034,-0.67516488,-5.13795662,0.03791314,
Sun Nov 02 01:35:23 MST 2025,02-Nov-2025 01:35:23.383,-121.81739635,37.3819115,17.0,3.2160000801086426,74.0,207.8000030517578,-7.13950968,-0.72304893,-7.09162521,0.04743332,
Sun Nov 02 01:35:24 MST 2025,02-Nov-2025 01:35:24.383,-121.81748549,37.38176748,17.139999389648438,3.2160000801086426,73.0,207.6999969482422,-7.58483076,-1.0486604,-7.00543404,0.0769127,
Sun Nov 02 01:35:25 MST 2025,02-Nov-2025 01:35:25.383,-121.81757687,37.3816369,17.18000030517578,3.2160000801086426,72.0,207.6999969482422,-7.7428484,-0.30166942,-5.31033945,-0.02343196,
Sun Nov 02 01:35:26 MST 2025,02-Nov-2025 01:35:26.383,-121.817669,37.38149559,17.010000228881836,3.2160000801086426,71.0,206.60000610351562,-5.97113895,-0.81881696,-6.94318485,-0.04377568,
Sun Nov 02 01:35:27 MST 2025,02-Nov-2025 01:35:27.383,-121.81775864,37.38135931,16.899999618530273,3.2160000801086426,69.0,205.8000030517578,-8.41801357,-0.06224924,-7.12514448,0.14324087,
Sun Nov 02 01:35:28 MST 2025,02-Nov-2025 01:35:28.383,-121.81784167,37.38122215,16.899999618530273,3.2160000801086426,68.0,205.8000030517578,-7.92480755,-0.36391866,-5.97592735,0.03144699,
Sun Nov 02 01:35:29 MST 2025,02-Nov-2025 01:35:29.383,-121.81793051,37.38108477,16.790000915527344,3.2160000801086426,68.0,206.1999969482422,-7.03416443,-0.83797061,-6.57447767,0.00418323,
Sun Nov 02 01:35:30 MST 2025,02-Nov-2025 01:35:30.382,-121.81800933,37.38095044,16.889999389648438,3.2160000801086426,67.0,205.8000030517578,-6.51701689,-0.62249243,-7.59919596,0.04145592,
Sun Nov 02 01:35:31 MST 2025,02-Nov-2025 01:35:31.383,-121.81809709,37.38081351,16.68000030517578,3.2160000801086426,66.0,206.5,-6.4643445,-0.15322891,-6.85699368,-0.02025133,
Sun Nov 02 01:35:32 MST 2025,02-Nov-2025 01:35:32.383,-121.81818107,37.38067899,16.68000030517578,4.288000106811523,65.0,206.5,-7.19697046,-0.54108959,-5.98550415,-0.02520776,
Sun Nov 02 01:35:33 MST 2025,02-Nov-2025 01:35:33.383,-121.81827299,37.380548,16.600000381469727,4.288000106811523,64.0,206.6999969482422,-9.49540424,-0.94810385,-5.05655384,0.1198718,
Sun Nov 02 01:35:34 MST 2025,02-Nov-2025 01:35:34.382,-121.81834791,37.38041277,16.520000457763672,3.2160000801086426,63.0,206.39999389648438,-7.58004236,-0.17238252,-5.99029255,0.09812886,
Sun Nov 02 01:35:35 MST 2025,02-Nov-2025 01:35:35.383,-121.81842882,37.38029305,16.290000915527344,3.2160000801086426,61.0,205.89999389648438,-7.17781687,-0.32561144,-6.42124891,0.0013001,
Sun Nov 02 01:35:36 MST 2025,02-Nov-2025 01:35:36.382,-121.81850288,37.38015965,16.459999084472656,3.2160000801086426,61.0,205.0,-9.23682976,-0.59855044,-5.56412458,0.11990207,
Sun Nov 02 01:35:37 MST 2025,02-Nov-2025 01:35:37.383,-121.81858566,37.38002388,16.329999923706055,3.2160000801086426,60.0,206.0,-7.37892962,0.2633622,-6.08606052,-0.04439616,
Sun Nov 02 01:35:38 MST 2025,02-Nov-2025 01:35:38.383,-121.81866989,37.37988273,16.709999084472656,3.2160000801086426,59.0,205.89999389648438,-9.39484787,-1.32159936,-6.25365496,0.17730874,
Sun Nov 02 01:35:39 MST 2025,02-Nov-2025 01:35:39.383,-121.81875439,37.37974567,17.0,3.2160000801086426,58.0,206.1999969482422,-7.52258158,-0.87148941,-6.66066933,0.04706293,
Sun Nov 02 01:35:40 MST 2025,02-Nov-2025 01:35:40.383,-121.81884962,37.37960875,17.559999465942383,3.2160000801086426,57.0,206.6999969482422,-7.69496441,-0.22984336,-6.79953289,0.06602019,
Sun Nov 02 01:35:41 MST 2025,02-Nov-2025 01:35:41.382,-121.81894276,37.37946909,17.75,3.2160000801086426,56.0,207.0,-7.92001915,-1.31681097,-6.84262848,0.09433538,
Sun Nov 02 01:35:42 MST 2025,02-Nov-2025 01:35:42.383,-121.81903225,37.37932692,17.75,3.2160000801086426,55.0,207.0,-6.96712685,-0.81881696,-7.59440756,0.07288224,
Sun Nov 02 01:35:43 MST 2025,02-Nov-2025 01:35:43.382,-121.81911624,37.37918688,17.530000686645508,3.2160000801086426,54.0,206.89999389648438,-7.69017601,-0.51235914,-6.00465775,0.01494509,
Sun Nov 02 01:35:44 MST 2025,02-Nov-2025 01:35:44.382,-121.81920376,37.37903876,17.639999389648438,3.2160000801086426,53.0,205.8000030517578,-7.36935282,0.28251579,-7.18260527,0.06838959,
Sun Nov 02 01:35:45 MST 2025,02-Nov-2025 01:35:45.383,-121.8192908,37.3788978,17.670000076293945,3.2160000801086426,52.0,205.6999969482422,-6.70376492,-1.08217919,-7.32625723,0.03727466,
Sun Nov 02 01:35:46 MST 2025,02-Nov-2025 01:35:46.383,-121.8193767,37.37876386,17.520000457763672,3.2160000801086426,50.0,206.60000610351562,-8.25520706,-1.56101954,-7.10599041,0.14067692,
Sun Nov 02 01:35:47 MST 2025,02-Nov-2025 01:35:47.383,-121.81946898,37.37862897,17.420000076293945,3.2160000801086426,49.0,207.89999389648438,-7.55610037,-1.8674773,-6.51222849,0.05350155,
Sun Nov 02 01:35:48 MST 2025,02-Nov-2025 01:35:48.383,-121.81956168,37.37849059,17.420000076293945,3.2160000801086426,49.0,207.0,-7.45554399,-0.10534488,-7.58483076,0.10320646,
Sun Nov 02 01:35:49 MST 2025,02-Nov-2025 01:35:49.383,-121.81964772,37.37836479,17.329999923706055,3.2160000801086426,47.0,206.5,-7.06289482,-1.06781399,-6.87614727,0.0296976,
Sun Nov 02 01:35:50 MST 2025,02-Nov-2025 01:35:50.384,-121.81973512,37.37822509,17.329999923706055,3.2160000801086426,46.0,206.5,-8.1211319,-1.08696759,-6.21534777,0.06733865,
Sun Nov 02 01:35:51 MST 2025,02-Nov-2025 01:35:51.383,-121.81983156,37.37807116,17.09000015258789,3.2160000801086426,44.0,206.5,-7.22570086,-0.74220252,-6.66066933,0.02361351,
Sun Nov 02 01:35:52 MST 2025,02-Nov-2025 01:35:52.383,-121.81992189,37.37793986,16.8700008392334,3.2160000801086426,44.0,207.5,-7.46033239,-1.20667768,-7.4220252,0.06275851,
