SECONDS;PID;VALUE;UNITS;
73960.022182;Calculated engine load value;0;%;
73960.661182;Calculated engine load value;0;%;
73961.341182;Calculated engine load value;0;%;
73961.940182;Calculated engine load value;0;%;
73962.528182;Calculated engine load value;0;%;
73963.187182;Calculated engine load value;0;%;
73963.786182;Calculated engine load value;20;%;
73964.364182;Calculated engine load value;18.0392156862745;%;
73965.046182;Calculated engine load value;23.5294117647059;%;
73965.665182;Calculated engine load value;29.0196078431373;%;
73966.285182;Calculated engine load value;25.8823529411765;%;
73966.934182;Calculated engine load value;20.7843137254902;%;
73967.482182;Calculated engine load value;22.3529411764706;%;
73968.143182;Calculated engine load value;21.5686274509804;%;
73968.811182;Calculated engine load value;100;%;
73969.349182;Calculated engine load value;100;%;
73969.877182;Calculated engine load value;63.5294117647059;%;
73970.537182;Calculated engine load value;0;%;
73971.155182;Calculated engine load value;0;%;
73971.806182;Calculated engine load value;0;%;
73972.606182;Calculated engine load value;0;%;
73973.214182;Calculated engine load value;0;%;
73973.742182;Calculated engine load value;0;%;
73974.271182;Calculated engine load value;18.0392156862745;%;
73974.849182;Calculated engine load value;15.6862745098039;%;
73975.549182;Calculated engine load value;17.2549019607843;%;
73976.158182;Calculated engine load value;13.7254901960784;%;
73976.828182;Calculated engine load value;18.0392156862745;%;
73977.455182;Calculated engine load value;24.7058823529412;%;
73978.041182;Calculated engine load value;25.4901960784314;%;
73981.231182;Calculated engine load value;90.5882352941177;%;
73984.138182;Calculated engine load value;100;%;
73984.676182;Calculated engine load value;0;%;
73985.365182;Calculated engine load value;0;%;
73985.973182;Calculated engine load value;0;%;
73986.702182;Calculated engine load value;0;%;
73987.272182;Calculated engine load value;24.3137254901961;%;
73987.870182;Calculated engine load value;0;%;
73988.549182;Calculated engine load value;0;%;
73989.163182;Calculated engine load value;0;%;
73989.807182;Calculated engine load value;0;%;
73990.475182;Calculated engine load value;0;%;
73991.236182;Calculated engine load value;0;%;
73991.774182;Calculated engine load value;26.6666666666667;%;
73992.394182;Calculated engine load value;22.7450980392157;%;
73993.023182;Calculated engine load value;19.2156862745098;%;
73993.592182;Calculated engine load value;0;%;
73994.252182;Calculated engine load value;0;%;
73994.901182;Calculated engine load value;0;%;
73995.529182;Calculated engine load value;0;%;
73996.168182;Calculated engine load value;15.2941176470588;%;
73996.786182;Calculated engine load value;15.2941176470588;%;
73997.434182;Calculated engine load value;16.078431372549;%;
73997.942182;Calculated engine load value;16.8627450980392;%;
73998.661182;Calculated engine load value;13.7254901960784;%;
73999.340182;Calculated engine load value;13.3333333333333;%;
73999.978182;Calculated engine load value;17.6470588235294;%;
74000.627182;Calculated engine load value;33.7254901960784;%;
74001.376182;Calculated engine load value;23.921568627451;%;
74001.956182;Calculated engine load value;44.7058823529412;%;
74002.625182;Calculated engine load value;98.4313725490196;%;
74003.396182;Calculated engine load value;76.078431372549;%;
74004.065182;Calculated engine load value;72.5490196078431;%;
74004.694182;Calculated engine load value;100;%;
74005.475182;Calculated engine load value;0;%;
74006.065182;Calculated engine load value;19.6078431372549;%;
74006.575182;Calculated engine load value;65.4901960784314;%;
74007.183182;Calculated engine load value;56.8627450980392;%;
74007.861182;Calculated engine load value;52.9411764705882;%;
74008.470182;Calculated engine load value;17.2549019607843;%;
74009.161182;Calculated engine load value;0;%;
74009.860182;Calculated engine load value;16.078431372549;%;
74010.489182;Calculated engine load value;16.078431372549;%;
